province,city,new_customer_count,orders,order_value,major_city,
North Carolina,Knightdale,1,1,97.52,,
Indiana,VALPARAISO,1,1,97.28,,
Ohio,Montgomery,1,1,97.13,,
California,Los olivos,1,1,97.08,,
Maine,Lubec,1,1,97.07,,
New South Wales,DOver Heights,1,1,97,,
Western Australia,Millendon,1,1,97,,
Arizona,Carefree,1,1,97,,
Missouri,Bois D Arc,1,1,96.98,,
New York,Watkins Glen,1,1,96.98,,
Indiana,Batesville,1,1,96.98,,
Indiana,bloomington,1,1,96.98,,
Florida,Pompano,1,1,96.98,,
Missouri,SAINT LOUIS,1,1,96.98,,
New Jersey,Oakland,1,1,96.98,,
Arkansas,Austin,1,1,96.98,,
New Jersey,TITUSVILLE,1,1,96.9,,
California,La jolla,1,1,96.5,,
Michigan,HASTINGS,1,1,96.38,,
North Carolina,Harrisburg,1,1,96.31,,
Texas,BRYAN,1,1,96.24,,
Missouri,Pleasant Valley,1,1,96.2,,
North Carolina,Advance,1,1,96.19,,
Washington,Rollingbay,1,1,96.09,,
Maine,Carrabassett Valley,1,1,96,,
Missouri,St. Charles,1,1,96,,
Texas,nash,1,1,96,,
New Jersey,Budd Lake,1,1,96,,
Alberta,Airdrie,1,1,96,,
New Hampshire,Hooksett,1,1,96,,
New Hampshire,Dublin,1,1,95.98,,
Pennsylvania,Oil City,1,1,95.98,,
New Jersey,Kenilworth,1,1,95.98,,
New York,Auburn,1,1,95.85,,
Utah,centerville,1,1,95.58,,
California,Inverness,1,1,95.26,,
Vermont,South burlington,1,1,95.14,,
Hawaii,KILAUEA,1,1,94.98,,
Tochigi,Utsunomiya,1,1,94.98,,
New Jersey,Mount Laurel Township,1,1,94.98,,
South Carolina,Duncan,1,1,94.98,,
North Carolina,Castle Hayne,1,1,94.92,,
Unknown Province,Osnabrück,1,1,94.78,,
Queensland,Doonan,1,1,94.78,,
California,Twain Harte,1,1,94.64,,
Maine,Isle au Haut,1,1,94.6,,
Florida,"Coral Gables,",1,1,94.39,,
Ohio,Peninsula,1,1,94.16,,
Utah,PLEASANT VIEW,1,1,94.01,,
Unknown Province,Bratislava,1,1,94,,
Vermont,manchester,1,1,94,,
Alaska,Naknek,1,1,94,,
California,Hercules,1,1,93.96,,
Colorado,ERIE,1,1,93.95,,
North Dakota,Watford city,1,1,93.95,,
West Virginia,Wheeling,1,1,93.95,,
Texas,Canutillo,1,1,93.94,,
Georgia,Eatonton,1,1,93.86,,
Massachusetts,North Grafton,1,1,93.85,,
California,Galt,1,1,93.84,,
Wisconsin,Whitefish Bay,1,1,93.82,,
Massachusetts,New Bedford,1,1,93.7,,
Virginia,Scottsville,1,1,93.64,,
Virginia,Moneta,1,1,93.64,,
New York,Lido Beach,1,1,93.06,,
Georgia,Kingsland,1,1,93,,
New South Wales,BAULKHAM HILLS,1,1,93,,
Connecticut,Stonington,1,1,92.98,,
California,Westlake village,1,1,92.67,,
Florida,Tavernier,1,1,92.45,,
Pennsylvania,Furlong,1,1,92.25,,
Minnesota,Mound,1,1,92.25,,
Vermont,Pawlet,1,1,92.25,,
Nebraska,Ogallala,1,1,92.25,,
Florida,Bay Harbor Islands,1,1,92.25,,
Florida,north Miami,1,1,92.25,,
Washington,West Richland,1,1,92.2,,
New York,Sayville,1,1,91.98,,
Florida,Pensacola Beach,1,1,91.98,,
Florida,Brickell,1,1,91.98,,
New York,Lakewood,1,1,91.98,,
Florida,Coconut Grove,1,1,91.8,,
Massachusetts,LONGMEADOW,1,1,91.8,,
Minnesota,Savage,1,1,91.7,,
Illinois,Rolling Meadows,1,1,91.63,,
North Carolina,Holly Ridge,1,1,91.61,,
Illinois,Romeoville,1,1,91.36,,
Illinois,ROCKFORD,1,1,91.25,,
Michigan,Belmont,1,1,91.25,,
California,RANCHO SANTA MARGARITA,1,1,91.03,,
Maine,York,1,1,90.98,,
British Columbia,Lantzville,1,1,90.94,,
New York,NEW HYDE PARK,1,1,90.45,,
Florida,ATLANTIC BEACH,1,1,90.2,,
Ohio,Lewis Center,1,1,90.11,,
Ohio,Saint Marys,1,1,90,,
Arizona,Avondale,1,1,90,,
California,ARROYO GRANDE,1,1,90,,
New Jersey,Millstone,1,1,89.98,,
Montana,Philipsburg,1,1,89.98,,
South Carolina,Pawleys Island,1,1,89.98,,
Vermont,West Dover,1,1,89.98,,
California,"Sebastopol, CA",1,1,89.86,,
New Jersey,Island Heights,1,1,89.8,,
California,OLYMPIC VALLEY,1,1,89.66,,
Maryland,Ocean Pines,1,1,89.66,,
North Carolina,Beech Mountain,1,1,89.58,,
Florida,Sanibel,1,1,89.46,,
California,Elk,1,1,89.33,,
Michigan,Bath Township,1,1,89.28,,
Maryland,Manchester,1,1,89.28,,
Illinois,Sycamore,1,1,89.21,,
Pennsylvania,Bala Cynwyd,1,1,89.18,,
New York,horseheads,1,1,89.18,,
Oregon,Moiser,1,1,89,,
Pennsylvania,Baden,1,1,88.98,,
Minnesota,Princeton,1,1,88.98,,
New York,Philadelphia,1,1,88.98,,
Florida,El Portal,1,1,88.98,,
Idaho,McCall,1,1,88.98,,
Oregon,Port Orford,1,1,88.98,,
New York,Queens County,1,1,88.98,,
New Jersey,Pilesgrove,1,1,88.98,,
Alaska,Wrangell,1,1,88.98,,
Arkansas,Bentonvile,1,1,88.98,,
Vermont,Windsor,1,1,88.98,,
Idaho,CHALLIS,1,1,88.98,,
Oregon,Vida,1,1,88.98,,
Minnesota,Marshall,1,1,88.98,,
Colorado,centennial,1,1,88.98,,
Oklahoma,Shawnee,1,1,88.98,,
Texas,Childress,1,1,88.98,,
New York,POUGHKEEPIE,1,1,88.98,,
Maryland,Lexington Park,1,1,88.96,,
Maine,PORTLAND,1,1,88.85,,
West Virginia,Summersville,1,1,88.85,,
Massachusetts,Williamsburg,1,1,88.85,,
North Carolina,Salisbury,1,1,88.85,,
Ohio,Gambier,1,1,88.75,,
California,BOULDER CREEK,1,1,88.74,,
Minnesota,Minnetrista,1,1,88.3,,
Tennessee,East Ridge,1,1,88.2,,
Indiana,SELLERSBURG,1,1,88,,
New Jersey,Roxbury Township,1,1,87.98,,
Massachusetts,Whitinsville,1,1,87.95,,
California,cardiff by the sea,1,1,87.92,,
Hawaii,Kaaawa,1,1,87.78,,
New York,Stone Ridge,1,1,87.3,,
Illinois,Northlake,1,1,87.23,,
Washington,Carson,1,1,87.14,,
Montana,MISSOULA,1,1,87,,
Oregon,Veneta,1,1,86.98,,
New York,South Setauket,1,1,86.98,,
New York,Philmont,1,1,86.98,,
New York,GLEN COVE,1,1,86.98,,
Maine,Franklin,1,1,86.95,,
California,camarillo,1,1,86.87,,
Tennessee,Oak Ridge,1,1,86.7,,
New York,Cold Spring Harbor,1,1,86.7,,
New Jersey,Township Of Washington,1,1,86.55,,
New York,Roosevelt,1,1,86.4,,
Oregon,Lincoln City,1,1,86.4,,
California,westminster,1,1,86.23,,
New York,Staatsburg,1,1,86.15,,
Texas,Hitchcock,1,1,86.06,,
Arizona,chandler,1,1,86,,
New York,Onchiota,1,1,85.98,,
California,Canyon country,1,1,85.91,,
British Columbia,Cumberland,1,1,85.81,,
Alabama,New Market,1,1,85.75,,
Massachusetts,North Brookfield,1,1,85.75,,
Ohio,Berea,1,1,85.53,,
Wisconsin,Antigo,1,1,85.15,,
Maine,Bass harbor,1,1,85.15,,
Oregon,Saint Helens,1,1,84.98,,
Florida,Cutler Bay,1,1,84.98,,
Connecticut,Haddam,1,1,84.98,,
Colorado,Northglenn,1,1,84.84,,
California,June lake,1,1,84.64,,
Massachusetts,Uxbridge,1,1,84.28,,
South Carolina,North Augusta,1,1,84.28,,
New York,Boiceville,1,1,84.28,,
California,MONTEREY,1,1,84.13,,
Minnesota,Rogers,1,1,84.11,,
Alabama,Hartselle,1,1,83.98,,
North Dakota,Horace,1,1,83.98,,
Pennsylvania,Scottdale,1,1,83.98,,
Florida,Miami shores,1,1,83.98,,
Colorado,Alma,1,1,83.96,,
Pennsylvania,Hartstown,1,1,83.86,,
Louisiana,Bossier City,1,1,83.75,,
Maine,West Gardiner,1,1,83.75,,
Michigan,Lake Leelanau,1,1,83.74,,
Washington,Gold Bar,1,1,83.71,,
Illinois,Oswego,1,1,83.54,,
New York,Rockville centre,1,1,83.49,,
North Carolina,Haw River,1,1,83.38,,
Arizona,Munds Park,1,1,83.3,,
North Carolina,Leland,1,1,83.18,,
North Carolina,Monroe,1,1,83.17,,
New Jersey,pitman,1,1,83,,
Oregon,Cave Junction,1,1,82.98,,
South Carolina,Mount pleasant,1,1,82.98,,
Pennsylvania,Freeland,1,1,82.98,,
Georgia,Jesup,1,1,82.94,,
Maine,Islesboro,1,1,82.78,,
Indiana,New Castle,1,1,82.68,,
Michigan,Portage,1,1,82.6,,
Virginia,alexandria,1,1,82.6,,
Maine,South Paris,1,1,82.58,,
Kentucky,Fort Knox,1,1,82.58,,
Missouri,Saint James,1,1,82.58,,
Ohio,Arcanum,1,1,82.5,,
Maine,Warren,1,1,82.48,,
Indiana,Upland,1,1,82.39,,
Illinois,Alsip,1,1,82.38,,
Maryland,Brandywine,1,1,82.3,,
Arizona,Page,1,1,82.2,,
Vermont,Hancock,1,1,81.98,,
England,Leighton Buzzard,1,1,81.98,,
British Columbia,Chilliwack,1,1,81.98,,
Illinois,Rantoul,1,1,81.97,,
Colorado,Cañon City,1,1,81.78,,
Ohio,HEATH,1,1,81.73,,
Tennessee,Mt. Juliet,1,1,81.65,,
New Hampshire,Gorham,1,1,81.6,,
Virginia,Purcellville,1,1,81.54,,
California,Callahan,1,1,81.27,,
Tennessee,Nolensville,1,1,81.22,,
Kentucky,Lewisburg,1,1,81.18,,
Texas,Kemah,1,1,81.08,,
New York,Snyder,1,1,81,,
New York,Croton On Hudson,1,1,81,,
New Hampshire,Pelham,1,1,81,,
Kentucky,Liberty,1,1,81,,
Virginia,Floyd,1,1,81,,
New Jersey,Wallington,1,1,80.98,,
Illinois,Lake forest,1,1,80.9,,
New York,sag harbor,1,1,80.56,,
New York,Port Jefferson,1,1,80.56,,
Illinois,La salle,1,1,80.52,,
Maryland,Silver spring,1,1,80.48,,
New York,West harrison,1,1,80.38,,
Utah,Salt lake City,1,1,80.33,,
California,LAGUNA NIGUEL,1,1,80.25,,
Massachusetts,plymouth,1,1,80.18,,
Wisconsin,CUMBERLAND,1,1,80.18,,
Washington,Burlington,1,1,80.18,,
Pennsylvania,York Haven,1,1,80.18,,
Wisconsin,Brown Deer,1,1,80.18,,
Oregon,DAMASCUS,1,1,80.18,,
Florida,Satellite Beach,1,1,80.16,,
Georgia,Sugar Hill,1,1,80.14,,
Wisconsin,Wild Rose,1,1,80.11,,
Wisconsin,Grafton,1,1,80.11,,
Ohio,Novelty,1,1,80.06,,
Waikato,Tuakau,1,1,79.98,,
Montana,Saint Ignatius,1,1,79.98,,
Hawaii,koloa,1,1,79.97,,
Utah,Hyrum,1,1,79.82,,
Ohio,Grandview Heights,1,1,79.56,,
Nevada,Logandale,1,1,79.55,,
Hawaii,paia,1,1,79.31,,
Wisconsin,Waunakee,1,1,79.2,,
Indiana,Pendleton,1,1,79.18,,
Florida,sebastian,1,1,79.18,,
New York,Port jefferson station,1,1,79.13,,
Maryland,Glen Burnie,1,1,79.12,,
Florida,Dover,1,1,79.08,,
Arizona,Kingman,1,1,79.08,,
Wisconsin,Waupun,1,1,79.05,,
Wisconsin,Portage,1,1,79.05,,
Arkansas,Batesville,1,1,78.98,,
Missouri,Eureka,1,1,78.98,,
Maine,Waterboro,1,1,78.98,,
Florida,Palm Beach gardens,1,1,78.98,,
North Carolina,Seven Devils,1,1,78.9,,
Wisconsin,Oshkosh,1,1,78.68,,
Pennsylvania,Barnesville,1,1,78.55,,
Massachusetts,Chelmsford,1,1,78.55,,
Idaho,Bonners Ferry,1,1,78.38,,
Iowa,IOWA CITY,1,1,78.38,,
Hawaii,Joint Base Pearl Harbor-Hickam,1,1,78.1,,
Colorado,Castle Pines,1,1,78.1,,
Maryland,WHITE MARSH,1,1,78.06,,
Washington,renton,1,1,78.05,,
Ohio,Middletown,1,1,78,,
England,Birmingham,1,1,77.98,,
Rhode Island,CRANSTON,1,1,77.98,,
New Hampshire,Rye,1,1,77.98,,
Colorado,Crestone,1,1,77.98,,
Florida,largo,1,1,77.98,,
Oklahoma,Woodward,1,1,77.98,,
California,Piru,1,1,77.93,,
California,lincoln,1,1,77.93,,
Florida,Bal harbour,1,1,77.4,,
Oregon,Cascade Locks,1,1,77.4,,
Alabama,Hoover,1,1,77.15,,
Virginia,WOODBRIDGE,1,1,77,,
Michigan,Clawson,1,1,76.98,,
Colorado,Norwood,1,1,76.98,,
Maine,Seal Harbor,1,1,76.98,,
South Carolina,Chester,1,1,76.98,,
Rhode Island,North Providence,1,1,76.98,,
New York,New Windsor,1,1,76.98,,
Tennessee,COLUMBIA,1,1,76.98,,
Michigan,Bay City,1,1,76.8,,
New Jersey,Mullica Hill,1,1,76.8,,
Washington,Port Orchard,1,1,76.75,,
Washington,PORT ANGELES,1,1,76.69,,
Kentucky,Philpot,1,1,76.58,,
New Jersey,Brigantine,1,1,76.4,,
New York,Malverne,1,1,76.38,,
Colorado,durango,1,1,76.09,,
New York,Stewart Manor,1,1,76,,
New Jersey,Bedminster,1,1,76,,
Minnesota,Slayton,1,1,76,,
Tennessee,White House,1,1,75.98,,
Missouri,Bonne Terre,1,1,75.98,,
Montana,Great Falls,1,1,75.98,,
Tennessee,Sewanee,1,1,75.98,,
Florida,Montverde,1,1,75.88,,
New Jersey,Newark,1,1,75.79,,
New Jersey,Allendale,1,1,75.78,,
North Dakota,Kindred,1,1,75.78,,
Pennsylvania,Flourtown,1,1,75.78,,
Texas,Killeen,1,1,75.68,,
California,Bodega Bay,1,1,75.42,,
Minnesota,Akeley,1,1,75.2,,
Utah,Syracuse,1,1,75.16,,
Minnesota,MINNETONKA,1,1,75,,
New York,delancey,1,1,74.98,,
Pennsylvania,Waynesburg,1,1,74.98,,
Washington,SPOKANE,1,1,74.98,,
Pennsylvania,Archbald,1,1,74.98,,
Pennsylvania,Jeannette,1,1,74.98,,
New York,Port Jefferson Station,1,1,74.98,,
Ohio,Versailles,1,1,74.97,,
California,Greenfield,1,1,74.88,,
New Jersey,Fords,1,1,74.58,,
Maine,Newfield,1,1,74.56,,
New York,Manorville,1,1,74.52,,
Texas,Jacksonville,1,1,74.39,,
Texas,Refugio,1,1,74.38,,
Washington,MAPLE VALLEY,1,1,74.38,,
New Jersey,Little Falls,1,1,74,,
Pennsylvania,Confluence,1,1,74,,
New York,Wading River,1,1,74,,
Alabama,Orange Beach,1,1,73.98,,
Massachusetts,Petersham,1,1,73.98,,
Pennsylvania,Strasburg,1,1,73.98,,
New Mexico,ojo caliente,1,1,73.98,,
Wyoming,WILSON,1,1,73.98,,
South Carolina,Wando,1,1,73.98,,
New York,Wantsgh,1,1,73.98,,
Pennsylvania,Willow Grove,1,1,73.98,,
New Mexico,Alcalde,1,1,73.98,,
Vermont,Killington,1,1,73.98,,
Tennessee,MURFREESBORO,1,1,73.98,,
Ohio,Baltimore,1,1,73.57,,
California,Murrieta Hot Springs,1,1,73.41,,
Montana,Columbus,1,1,73,,
Unknown Province,Hod hasharon,1,1,73,,
California,CAMPBELL,1,1,72.91,,
North Carolina,Catawba,1,1,72.76,,
California,Indian Wells,1,1,72.7,,
Tennessee,BRENTWOOD,1,1,72.58,,
Maine,Old Orchard Beach,1,1,72.52,,
California,Simi valley,1,1,72.48,,
California,Millville,1,1,72.47,,
New York,Copake,1,1,72.28,,
Washington,Mazama,1,1,72.2,,
Idaho,RIGBY,1,1,72,,
Mississippi,Gulfport,1,1,71.98,,
Ohio,Wickliffe,1,1,71.97,,
Florida,Gulfport,1,1,71.6,,
North Carolina,Arapahoe,1,1,71.53,,
Illinois,Troy,1,1,71.49,,
Arizona,tempe,1,1,71.49,,
California,Universal City,1,1,71,,
Nebraska,Kearney,1,1,70.98,,
New York,Penfield,1,1,70.98,,
New York,Blauvelt,1,1,70.91,,
Florida,Palm City,1,1,70.75,,
Pennsylvania,Sharpsburg,1,1,70.75,,
California,Pala,1,1,70.74,,
Wisconsin,Cambridge,1,1,70.7,,
Illinois,Winnebago,1,1,70.59,,
Michigan,Burton,1,1,70.58,,
New Hampshire,Holderness,1,1,70.58,,
Virginia,Dunn Loring,1,1,70.58,,
Hawaii,Kapaau,1,1,70.58,,
Michigan,st clair shores,1,1,70.58,,
Maine,Pemaquid,1,1,70.58,,
Virginia,Front Royal,1,1,70.21,,
New York,Levittown,1,1,70.03,,
Pennsylvania,DRESHER,1,1,70,,
New Jersey,franklin park,1,1,70,,
New York,Bay Shore,1,1,69.98,,
Hawaii,Kekaha,1,1,69.95,,
Rhode Island,North Scituate,1,1,69.8,,
Tennessee,KNOXVILLE,1,1,69.79,,
Vermont,Dorset,1,1,69.6,,
Pennsylvania,California,1,1,69.6,,
California,torrance,1,1,69.27,,
New York,hillsdale,1,1,69,,
Pennsylvania,Munhall,1,1,68.98,,
Puerto Rico,Catano,1,1,68.98,,
Pennsylvania,Shohola,1,1,68.98,,
Tennessee,THOMPSONS STATION,1,1,68.98,,
California,FAIRFIELD,1,1,68.94,,
California,hayfork,1,1,68.88,,
Minnesota,EDEN PRAIRIE,1,1,68.6,,
New York,Olivebridge,1,1,68.58,,
Illinois,WAUCONDA,1,1,68.39,,
California,La Canada Flintridge,1,1,68.29,,
California,Oakhurst,1,1,68.26,,
New York,Fishkill,1,1,68.23,,
Massachusetts,Harwich Port,1,1,67.98,,
New Jersey,Farmingdale,1,1,67.98,,
New Mexico,Truchas,1,1,67.98,,
Georgia,Jonesboro,1,1,67.94,,
Michigan,Norton Shores,1,1,67.76,,
Florida,tampa,1,1,67.62,,
California,la mirada,1,1,67.41,,
North Carolina,Brevard,1,1,67.4,,
Ohio,Curtice,1,1,67.31,,
Indiana,New Carlisle,1,1,67.31,,
Virginia,North chesterfield,1,1,67.25,,
New York,Montgomery,1,1,67.18,,
New Hampshire,Rochester,1,1,67.18,,
North Carolina,Wilson,1,1,67.16,,
Iowa,Dallas Center,1,1,67,,
New Jersey,Ewing Township,1,1,67,,
California,GARDEN GROVE,1,1,66.99,,
New Hampshire,DOVER,1,1,66.98,,
Massachusetts,Eastham,1,1,66.98,,
Florida,Winter park,1,1,66.98,,
Alaska,Ketchikan,1,1,66.98,,
New York,Saint Albans,1,1,66.98,,
Indiana,New Haven,1,1,66.98,,
Connecticut,Beacon Falls,1,1,66.91,,
Michigan,Saline,1,1,66.69,,
New York,Westhampton Beach,1,1,66.69,,
Connecticut,WESTPORT,1,1,66.6,,
Maryland,Middletown,1,1,66.4,,
Florida,st petersburg,1,1,66.34,,
Oregon,Clatskanie,1,1,66.2,,
Virginia,Cave Spring,1,1,66,,
Otago,Queenstown,1,1,65.98,,
Michigan,STERLING HEIGHTS,1,1,65.72,,
California,EL CERRITO,1,1,65.65,,
California,ALAMEDA,1,1,65.48,,
Maryland,Bishopville,1,1,65.42,,
California,aptos,1,1,64.85,,
Vermont,140 Palmer Rd,1,1,64.78,,
New York,Montour Falls,1,1,64.72,,
Illinois,GURNEE,1,1,64.71,,
Maryland,Odenton,1,1,64.28,,
Indiana,South bend,1,1,64.1,,
Victoria,St KIlda West,1,1,64.1,,
Minnesota,Saint Stephen,1,1,63.98,,
New Jersey,Brielle,1,1,63.98,,
New York,Halfmoon,1,1,63.81,,
New York,East pembroke,1,1,63.78,,
Arizona,Fort mohave,1,1,63.78,,
New Mexico,Tijeras,1,1,63.78,,
New Jersey,Stanhope,1,1,63.78,,
Oklahoma,Midwest City,1,1,63.78,,
Pennsylvania,Prospect,1,1,63.78,,
Illinois,Olympia Fields,1,1,63.78,,
Washington,Twisp,1,1,63.54,,
North Carolina,Bahama,1,1,63.32,,
Virginia,Montpelier,1,1,63.31,,
Ohio,Rossford,1,1,62.99,,
Rhode Island,PROVIDENCE,1,1,62.98,,
Louisiana,new orleans,1,1,62.98,,
New York,Wells,1,1,62.98,,
Pennsylvania,Churchville,1,1,62.98,,
Idaho,Preston,1,1,62.98,,
Rhode Island,Little Compton,1,1,62.98,,
California,Doyle,1,1,62.92,,
Pennsylvania,Levittown,1,1,62.8,,
Minnesota,Bovey,1,1,62.8,,
Michigan,Grand Haven,1,1,62.8,,
Massachusetts,Stoneham,1,1,62,,
California,el monte,1,1,61.99,,
Delaware,FELTON,1,1,61.98,,
Massachusetts,Conway,1,1,61.98,,
Utah,Boulder,1,1,61.68,,
Texas,The Colony,1,1,61.6,,
Ohio,DAYTON,1,1,61.28,,
Texas,Wichita Falls,1,1,61.28,,
Wisconsin,Montello,1,1,61.12,,
Arizona,GLENDALE,1,1,61,,
Indiana,Seymour,1,1,60.89,,
New York,Deer Park,1,1,60.69,,
California,CORONA,1,1,60.47,,
New Hampshire,center conway,1,1,59.98,,
Massachusetts,Mashpee,1,1,59.98,,
Florida,OVIEDO,1,1,59.98,,
New York,grand island,1,1,59.92,,
New York,Carle Place,1,1,59.64,,
Michigan,Monroe,1,1,59.59,,
New York,oceanside,1,1,59.58,,
New York,Islip,1,1,59.58,,
Georgia,tifton,1,1,59.3,,
Michigan,Hazel Park,1,1,59.27,,
Wisconsin,Onalaska,1,1,59.08,,
Massachusetts,Stoughton,1,1,59,,
Alabama,MADISON,1,1,59,,
Florida,Belleair Bluffs,1,1,59,,
New York,Richland,1,1,58.98,,
Indiana,Dyer,1,1,58.98,,
Minnesota,new york mills,1,1,58.98,,
Washington,Elk,1,1,58.75,,
Indiana,Newburgh,1,1,58.75,,
Washington,Hoquiam,1,1,58.69,,
Ohio,Medina,1,1,58.62,,
California,Marina,1,1,58.42,,
Utah,Salem,1,1,58.41,,
Michigan,Mattawan,1,1,58.21,,
Maine,Monmouth,1,1,58.01,,
Florida,Fort Myers Beach,1,1,57.98,,
Wisconsin,Fish creek,1,1,57.94,,
New York,"Beacon, NY",1,1,57.93,,
Ohio,Yellow Springs,1,1,57.81,,
Ohio,Sidney,1,1,57.81,,
Florida,Eustis,1,1,57.68,,
Maine,Springvale,1,1,57.62,,
New York,Singapore,1,1,57.58,,
North Carolina,Southport,1,1,57.55,,
Virginia,Keswick,1,1,57.52,,
Texas,Cibolo,1,1,57.27,,
Michigan,Lake Linden,1,1,57.15,,
South Carolina,Lexington,1,1,57,,
Pennsylvania,east stroudsburg,1,1,56.98,,
Idaho,Buhl,1,1,56.98,,
New Hampshire,Surry,1,1,56.98,,
New Jersey,COLONIA,1,1,56.98,,
Wisconsin,Kaukauna,1,1,56.89,,
British Columbia,Saanichton,1,1,56.55,,
North Carolina,Pisgah Forest,1,1,56.48,,
California,Kelseyville,1,1,56.39,,
Utah,Providence,1,1,56.36,,
Illinois,Long Grove,1,1,56.07,,
Tennessee,Santa Fe,1,1,55.98,,
California,Butte Valley,1,1,55.76,,
Illinois,Quincy,1,1,55.09,,
New Mexico,Angel Fire,1,1,54.98,,
Massachusetts,Crossing,1,1,54.98,,
Idaho,Tetonia,1,1,54.98,,
New Jersey,Point Pleasant Boro,1,1,54.98,,
Missouri,Leasburg,1,1,54.98,,
Pennsylvania,Hershey,1,1,54.98,,
New York,STAATSBURG,1,1,54.18,,
Michigan,Rapid City,1,1,54.06,,
New Jersey,Wildwood Crest,1,1,53.98,,
Missouri,Holden,1,1,53.98,,
Louisiana,Duson,1,1,53.98,,
Minnesota,Frontenac,1,1,53.98,,
Idaho,BOISE,1,1,53.98,,
Vermont,Starksboro,1,1,53.98,,
Pennsylvania,Reading,1,1,53.98,,
New Jersey,Morganville,1,1,53.98,,
Indiana,North Manchester,1,1,53.98,,
Florida,KEY WEST,1,1,53.98,,
Florida,Lighthouse Point,1,1,53.98,,
Oregon,portland `,1,1,53,,
Pennsylvania,Kutztown,1,1,53,,
Kentucky,California,1,1,53,,
New Jersey,Woodbury,1,1,53,,
New York,Greenwich,1,1,53,,
Pennsylvania,WEXFORD,1,1,53,,
Louisiana,denham springs,1,1,53,,
Pennsylvania,Franklin,1,1,52.98,,
Maryland,JB Andrews,1,1,52.62,,
Utah,mapleton,1,1,52.28,,
New Jersey,Hammonton,1,1,52,,
Michigan,Flushing,1,1,51.88,,
New Jersey,Sayreville,1,1,50.98,,
New York,Franklinville,1,1,50.9,,
New York,QUEENSBURY,1,1,50.63,,
Colorado,MONTROSE,1,1,50.57,,
Texas,Harlingen,1,1,50.56,,
Florida,Hernando,1,1,50,,
Pennsylvania,Breinigsville,1,1,50,,
Minnesota,Eveleth,1,1,50,,
Georgia,Dawson,1,1,50,,
New York,Camillus,1,1,50,,
Minnesota,Robbinsdale,1,1,50,,
Pennsylvania,Coplay,1,1,50,,
Michigan,Brooklyn,1,1,50,,
Quebec,Hampstead,1,1,50,,
Texas,BUDA,1,1,50,,
Queensland,Wavell Heights,1,1,50,,
Texas,Center Point,1,1,50,,
North Carolina,Mars Hill,1,1,50,,
Massachusetts,Nahant,1,1,49.98,,
California,Vandenberg AFB,1,1,49.94,,
New Jersey,Mount Ephraim,1,1,49.8,,
California,Thousand oaks,1,1,49.74,LA,
Illinois,Lincoln,1,1,49.58,,
Maine,rockport,1,1,49.31,,
Wisconsin,Oregon,1,1,49.28,,
Virginia,Ashland,1,1,49.23,,
Tennessee,Pulaski,1,1,49.18,,
Arizona,Golden Valley,1,1,49.06,,
Ohio,Blue Ash,1,1,49,,
Minnesota,Cottage Grove,1,1,48.81,,
Michigan,Highland Park,1,1,48.76,,
Connecticut,EASTFORD,1,1,48.19,,
Minnesota,Long Lake,1,1,47.98,,
Pennsylvania,Indiana,1,1,47.98,,
Texas,Copperas Cove,1,1,47.94,,
Oregon,Lebanon,1,1,47.78,,
Texas,Lake Jackson,1,1,47.51,,
Georgia,ATHENS,1,1,47.41,,
California,Point Arena,1,1,47.17,,
Pennsylvania,Aliquippa,1,1,46.98,,
Arizona,TEMPE,1,1,46.98,,
Oregon,Selma,1,1,46.98,,
North Carolina,Graham,1,1,46.88,,
Missouri,Perryville,1,1,46.78,,
Alabama,Henagar,1,1,46.78,,
South Carolina,Lake Wylie,1,1,46.78,,
Georgia,Vinings,1,1,46.55,,
Texas,Rule,1,1,46.55,,
Minnesota,Big Lake,1,1,46.17,,
New York,SLEEPY HOLLOW,1,1,45.86,,
California,DANVILLE,1,1,45.81,,
Prince Edward Island,Charlottetown,1,1,45.4,,
Illinois,Villa Park,1,1,45.26,,
Maine,Swanville,1,1,45.15,,
Illinois,NORMAL,1,1,44.59,,
Texas,PLANO,1,1,44.38,,
Maryland,Crofton,1,1,44.14,,
Mississippi,Brandon,1,1,44.1,,
Oregon,Gaston,1,1,43.98,,
North Carolina,Zebulon,1,1,43.98,,
New York,Waverly,1,1,43.98,,
Missouri,warrensburg,1,1,43.98,,
Texas,"Fort Worth, TX",1,1,43.98,,
Iowa,Inwood,1,1,43.98,,
Maine,Dayton,1,1,43.98,,
Washington,PUYALLUP,1,1,43.98,,
Massachusetts,Rochester,1,1,43.98,,
Pennsylvania,Lincoln University,1,1,43.98,,
New York,Bedford hills,1,1,43.98,,
New Jersey,Bridgewater,1,1,43.98,,
New York,Cambridge,1,1,43.98,,
Michigan,Augusta,1,1,43.98,,
Michigan,Belleville,1,1,43.98,,
New Hampshire,Swanzey,1,1,43.98,,
New York,Nedrow,1,1,43.98,,
North Carolina,Whispering pines,1,1,43.87,,
Hawaii,Mililani Town,1,1,43.81,,
Texas,McGregor,1,1,43.18,,
Georgia,Dawsonville,1,1,43,,
California,"Manhattan Beach, CA",1,1,42.63,LA,
California,Orcutt,1,1,42.62,,
California,Willows,1,1,42.45,,
California,Los Gatos CA,1,1,42.28,,
Michigan,Ludington,1,1,41.98,,
Kentucky,Newport,1,1,41.98,,
New York,Sparrow Bush,1,1,41.98,,
Ohio,West Alexandria,1,1,41.84,,
